"Price","Brand","Body","Mileage","EngineV","Engine.Type","Registration","Year"
4900,"Mercedes-Benz","sedan",282,3.2,"Gas","yes",1993
12900,"BMW","vagon",260,3,"Diesel","yes",2004
33333,"Toyota","vagon",73,4,"Gas","yes",2009
7200,"Volkswagen","hatch",127,1.39,"Petrol","yes",2007
40990,"BMW","crossover",1,3,"Diesel","yes",2014
2300,"Mercedes-Benz","hatch",175,1.4,"Petrol","no",2000
13000,"Volkswagen","crossover",235,3.2,"Gas","yes",2005
3000,"Volkswagen","van",318,1.9,"Diesel","yes",1993
7999,"Renault","van",92,1.5,"Diesel","yes",2013
11000,"Mercedes-Benz","van",250,2.2,"Diesel","yes",2005
40990,"BMW","sedan",23,4.4,"Petrol","yes",2014
3800,"BMW","sedan",304,1.9,"Gas","no",2000
4300,"BMW","other",280,2.5,"Petrol","yes",1991
4400,"Audi","sedan",340,2.8,"Gas","yes",1992
3150,"Audi","vagon",320,2.5,"Diesel","no",2002
10900,"Volkswagen","other",287,2.5,"Other","yes",2004
3050,"Audi","vagon",250,2.5,"Other","no",2001
30385,"Volkswagen","vagon",0,2,"Diesel","yes",2014
20999,"BMW","crossover",170,4.8,"Petrol","yes",2008
1500,"Volkswagen","sedan",255,1.9,"Diesel","no",1998
8500,"Toyota","vagon",200,2,"Petrol","yes",1999
9200,"Toyota","sedan",115,1.6,"Gas","yes",2008
20800,"Toyota","sedan",49,3.5,"Petrol","yes",2011
8100,"Renault","van",206,1.9,"Diesel","yes",2005
13500,"Volkswagen","sedan",104,1.8,"Petrol","yes",2010
4900,"Renault","van",218,1.5,"Diesel","yes",2006
6600,"Volkswagen","hatch",136,1.4,"Gas","yes",2001
1450,"Mitsubishi","crossover",245,2.8,"Diesel","no",1996
3600,"Volkswagen","sedan",320,1.8,"Gas","yes",1991
24000,"Toyota","sedan",51,2.5,"Gas","yes",2014
12700,"Toyota","sedan",130,2.4,"Petrol","yes",2008
14500,"Mercedes-Benz","other",315,4.7,"Gas","yes",2004
2299,"BMW","sedan",200,1.8,"Petrol","no",1999
8900,"BMW","sedan",234,3.5,"Gas","yes",1999
30500,"Audi","vagon",152,3,"Diesel","yes",2012
4000,"Mercedes-Benz","sedan",370,3.2,"Diesel","no",2002
12900,"Toyota","sedan",137,2.4,"Petrol","yes",2008
3300,"Volkswagen","sedan",200,1.8,"Petrol","yes",1991
9800,"Toyota","sedan",178,1.8,"Petrol","yes",2007
15200,"Renault","other",173,2.3,"Diesel","yes",2013
4950,"Volkswagen","vagon",290,1.8,"Petrol","yes",1996
40990,"Volkswagen","crossover",36,3,"Diesel","yes",2015
17900,"Volkswagen","van",188,2.5,"Diesel","yes",2008
5900,"Mercedes-Benz","crossover",271,2.7,"Diesel","no",2003
20500,"Toyota","crossover",225,4.7,"Gas","yes",2003
5000,"BMW","other",300,1.8,"Petrol","yes",1994
11500,"Volkswagen","van",100,2,"Diesel","yes",2010
2900,"Volkswagen","hatch",230,1.6,"Petrol","yes",2000
4800,"Mitsubishi","sedan",247,2,"Gas","yes",1998
1550,"Renault","vagon",235,2,"Petrol","no",1998
16000,"Mitsubishi","crossover",147,2.5,"Diesel","yes",2008
6400,"Volkswagen","van",312,2.5,"Diesel","yes",2000
5800,"BMW","other",400,2,"Petrol","yes",1998
11000,"Mercedes-Benz","sedan",263,3.2,"Diesel","yes",2001
4500,"Renault","sedan",305,1.5,"Diesel","yes",2004
14200,"Renault","crossover",83,2,"Diesel","yes",2012
40990,"BMW","crossover",19,2.5,"Diesel","yes",2015
6200,"Audi","sedan",200,1.8,"Petrol","yes",2003
10500,"Volkswagen","van",130,1.9,"Diesel","yes",2010
12700,"Toyota","sedan",136,3.5,"Petrol","yes",2007
7000,"Audi","other",126,2.6,"Petrol","yes",1998
4500,"BMW","sedan",230,4,"Gas","yes",1994
4800,"BMW","vagon",400,2.5,"Diesel","yes",1994
11500,"Renault","van",170,1.5,"Diesel","yes",2012
42000,"BMW","crossover",33,2,"Petrol","yes",2014
2500,"Audi","sedan",371,2.2,"Gas","yes",1991
22600,"Mercedes-Benz","crossover",165,3,"Diesel","yes",2007
9900,"Volkswagen","sedan",80,1.6,"Petrol","yes",2011
13500,"Mercedes-Benz","van",259,3,"Diesel","yes",2007
10600,"Volkswagen","other",140,2,"Other","yes",2007
12500,"Mercedes-Benz","van",242,2.2,"Diesel","yes",2008
7499,"Renault","van",123,1.5,"Diesel","yes",2009
9999,"Volkswagen","hatch",118,1.2,"Diesel","yes",2011
18600,"Toyota","hatch",73,1.6,"Petrol","yes",2013
7600,"Volkswagen","hatch",225,1.4,"Petrol","yes",2004
9200,"Volkswagen","hatch",127,1.6,"Petrol","yes",2007
3700,"Audi","vagon",290,1.9,"Diesel","no",2002
26000,"BMW","crossover",270,4.8,"Petrol","yes",2008
12950,"BMW","sedan",268,4,"Diesel","yes",2004
15200,"Mitsubishi","crossover",193,3,"Gas","yes",2008
40990,"Audi","vagon",24,3,"Diesel","yes",2015
40990,"Toyota","van",1,3.5,"Petrol","yes",2016
2500,"Volkswagen","hatch",111,1.6,"Gas","yes",1999
2600,"Volkswagen","other",296,1.9,"Diesel","no",2000
12250,"Mercedes-Benz","van",300,2.2,"Diesel","yes",2007
39900,"Toyota","crossover",94,4,"Gas","yes",2010
1500,"Volkswagen","other",160,1.4,"Petrol","no",1999
3700,"Mercedes-Benz","sedan",270,3.5,"Petrol","no",2004
8999,"BMW","other",160,1.8,"Petrol","yes",1997
9900,"Mitsubishi","other",200,2.5,"Diesel","yes",2007
16800,"Volkswagen","crossover",249,4.7,"Diesel","yes",2005
23999,"Volkswagen","sedan",0,1.6,"Diesel","yes",2016
36000,"Mercedes-Benz","crossover",162,3,"Diesel","yes",2009
15800,"Mitsubishi","other",146,2.5,"Diesel","yes",2013
19300,"Volkswagen","sedan",136,2,"Diesel","yes",2011
6450,"Renault","van",148,1.5,"Diesel","yes",2012
4200,"Renault","van",220,1.5,"Diesel","yes",2004
32000,"BMW","crossover",52,3,"Petrol","yes",2012
12500,"Toyota","sedan",110,2.4,"Gas","yes",2007
40990,"BMW","crossover",178,4,"Diesel","yes",2012
21999,"Mercedes-Benz","sedan",200,3,"Diesel","yes",2008
7500,"Toyota","hatch",74,1.3,"Petrol","yes",2008
40990,"Mercedes-Benz","sedan",17,3,"Diesel","yes",2015
30500,"BMW","hatch",110,4.4,"Petrol","yes",2008
17191.2,"Volkswagen","sedan",0,1.6,"Petrol","yes",2016
40990,"Mercedes-Benz","sedan",42,3,"Diesel","yes",2011
15200,"BMW","sedan",227,2.5,"Petrol","yes",2008
7800,"Volkswagen","van",226,1.9,"Diesel","yes",2005
22000,"Volkswagen","hatch",40,1.4,"Petrol","yes",2013
9300,"Mitsubishi","crossover",156,2.4,"Gas","yes",2006
31900,"Mercedes-Benz","sedan",97,2.2,"Diesel","yes",2011
9350,"Mercedes-Benz","van",160,2.2,"Diesel","yes",2008
32500,"BMW","sedan",134,2,"Diesel","yes",2010
10200,"Renault","vagon",151,1.5,"Diesel","yes",2011
8200,"Toyota","crossover",200,2,"Gas","yes",2002
7400,"Mercedes-Benz","sedan",190,2,"Petrol","yes",2002
14200,"Mitsubishi","crossover",155,3,"Gas","yes",2007
24900,"Volkswagen","sedan",1,1.6,"Diesel","yes",2016
24300,"Mercedes-Benz","sedan",150,3.5,"Gas","yes",2008
9300,"Volkswagen","van",176,1.9,"Diesel","yes",2005
21000,"Volkswagen","crossover",130,2.5,"Diesel","yes",2008
36000,"Audi","crossover",145,3,"Petrol","yes",2010
22900,"Mitsubishi","crossover",69,2.4,"Petrol","yes",2014
9900,"Mercedes-Benz","sedan",275,2.2,"Other","yes",2005
3950,"Volkswagen","hatch",288,1.8,"Gas","yes",1996
28700,"Toyota","crossover",100,3.5,"Petrol","yes",2012
16900,"Volkswagen","van",121,2,"Diesel","yes",2014
7300,"Mercedes-Benz","sedan",245,2.8,"Gas","yes",1998
2200,"Mercedes-Benz","sedan",400,2,"Petrol","yes",1991
25500,"Toyota","other",103,3.5,"Petrol","yes",2010
7650,"Volkswagen","other",260,2,"Diesel","yes",2005
22800,"Toyota","other",55,2.5,"Petrol","yes",2013
8900,"Renault","van",170,1.9,"Diesel","yes",2005
10990,"Renault","sedan",118,2,"Petrol","yes",2012
40990,"Mercedes-Benz","crossover",0,3,"Diesel","yes",2016
17000,"Toyota","sedan",95,2,"Gas","yes",2011
999,"Renault","sedan",430,2,"Gas","yes",1991
40990,"BMW","crossover",0,2,"Other","yes",2016
4300,"Volkswagen","vagon",289,2,"Petrol","yes",1994
3350,"BMW","vagon",295,2,"Diesel","no",2002
10400,"Toyota","sedan",87,1.6,"Petrol","yes",2008
22700,"BMW","crossover",216,4.8,"Petrol","yes",2007
6700,"Renault","van",102,1.5,"Diesel","yes",2012
3800,"Audi","sedan",257,2,"Petrol","yes",1993
10900,"Volkswagen","vagon",185,1.4,"Petrol","yes",2011
11000,"Mercedes-Benz","van",300,2.2,"Diesel","yes",2007
40990,"Volkswagen","crossover",30,3,"Diesel","yes",2015
18900,"Mercedes-Benz","sedan",232,3,"Diesel","yes",2007
25500,"BMW","sedan",148,3,"Diesel","yes",2007
14500,"Renault","sedan",98,1.5,"Diesel","yes",2014
7900,"BMW","sedan",260,3.5,"Petrol","yes",1997
40990,"Audi","crossover",95,3,"Diesel","yes",2014
26200,"Toyota","other",73,2.5,"Diesel","yes",2012
14000,"BMW","crossover",164,3,"Diesel","no",2006
7900,"Renault","van",300,1.9,"Diesel","yes",2006
1350,"Renault","sedan",100,1.7,"Petrol","yes",1991
10777,"Volkswagen","van",157,1.6,"Diesel","yes",2012
8300,"Renault","van",217,1.9,"Diesel","yes",2004
40000,"Volkswagen","sedan",1,1.4,"Petrol","yes",2015
16800,"Mercedes-Benz","other",266,3,"Diesel","yes",2007
43000,"Audi","crossover",1,2,"Petrol","yes",2016
22900,"Toyota","sedan",60,2.5,"Petrol","yes",2012
10900,"Audi","sedan",225,2.4,"Petrol","yes",2005
2550,"BMW","sedan",280,1.6,"Petrol","no",2000
18700,"Mercedes-Benz","other",142,2.2,"Diesel","yes",2007
3800,"Toyota","sedan",220,1.6,"Petrol","yes",1994
7700,"Mercedes-Benz","van",290,2.2,"Diesel","yes",2004
40990,"BMW","sedan",16,3,"Diesel","yes",2015
2600,"Mercedes-Benz","van",280,2.9,"Diesel","no",1997
14900,"Volkswagen","vagon",165,1.4,"Petrol","yes",2013
11960,"Mitsubishi","other",140,2.5,"Diesel","yes",2007
19800,"Mitsubishi","crossover",130,2.5,"Diesel","yes",2011
12800,"Mercedes-Benz","van",116,2.2,"Diesel","yes",2012
34000,"Mercedes-Benz","sedan",69,2,"Petrol","yes",2013
29999,"Audi","sedan",97,3,"Petrol","yes",2011
4900,"Mitsubishi","vagon",250,2.5,"Petrol","yes",2001
12900,"BMW","sedan",200,2.5,"Petrol","yes",2006
12600,"Mercedes-Benz","sedan",300,2.7,"Diesel","yes",2003
9800,"Volkswagen","other",117,1.6,"Diesel","yes",2014
3650,"Audi","sedan",270,1.9,"Diesel","yes",2002
1150,"Renault","hatch",250,1.4,"Petrol","yes",1991
37900,"Volkswagen","crossover",73,3,"Diesel","yes",2012
17900,"Volkswagen","crossover",145,3,"Diesel","yes",2007
37500,"BMW","crossover",110,4.4,"Petrol","yes",2011
27900,"BMW","sedan",170,3,"Petrol","yes",2011
40990,"Mercedes-Benz","crossover",0,4.7,"Petrol","yes",2016
10600,"Volkswagen","van",153,1.6,"Diesel","yes",2012
39900,"Mercedes-Benz","crossover",127,4.7,"Petrol","yes",2010
5200,"Volkswagen","van",260,1.9,"Diesel","no",2005
16999,"Volkswagen","sedan",105,1.8,"Petrol","yes",2011
10200,"Toyota","sedan",122,4.7,"Petrol","yes",2011
8400,"Renault","van",260,1.9,"Diesel","yes",2005
30900,"Audi","crossover",27,2,"Petrol","yes",2011
9500,"Mercedes-Benz","van",248,2.2,"Diesel","yes",2005
12800,"Mitsubishi","crossover",153,1.6,"Gas","yes",2011
40990,"BMW","crossover",60,3,"Diesel","yes",2011
11600,"Renault","vagon",165,1.5,"Diesel","yes",2012
20200,"Volkswagen","hatch",22,1.2,"Petrol","yes",2014
12700,"Mercedes-Benz","hatch",140,1.7,"Gas","yes",2007
40990,"Mercedes-Benz","sedan",16,3,"Diesel","yes",2014
17835,"Toyota","crossover",240,2.7,"Gas","yes",2007
30900,"Mercedes-Benz","sedan",71,2.2,"Diesel","yes",2012
9500,"Renault","sedan",88,1.6,"Gas","yes",2012
11500,"Volkswagen","van",192,1.9,"Diesel","yes",2008
18932.55,"Renault","hatch",0,1.5,"Diesel","yes",2016
11700,"Renault","vagon",155,1.5,"Diesel","yes",2012
9900,"Renault","crossover",201,1.9,"Diesel","yes",2006
19500,"Mercedes-Benz","sedan",180,3,"Diesel","yes",2008
6000,"Mercedes-Benz","sedan",350,2,"Diesel","yes",1991
3400,"Audi","vagon",261,2.5,"Diesel","no",2004
8200,"Volkswagen","other",102,1.6,"Diesel","yes",2012
15600,"Toyota","sedan",165,3.5,"Gas","yes",2008
40990,"Toyota","crossover",45,3,"Diesel","yes",2014
33900,"Audi","sedan",58,2,"Petrol","yes",2014
40990,"Toyota","crossover",2,4.6,"Petrol","yes",2016
15000,"Renault","sedan",21,1.5,"Diesel","yes",2014
28999,"Toyota","sedan",86,3.5,"Petrol","yes",2013
15000,"Audi","hatch",66,1.2,"Petrol","yes",2011
36000,"Toyota","crossover",66,3,"Diesel","yes",2010
19500,"Toyota","crossover",150,4,"Petrol","yes",2005
5000,"Mercedes-Benz","sedan",350,1.8,"Other","yes",1995
17800,"Mercedes-Benz","sedan",73,3,"Petrol","yes",2008
5000,"Mercedes-Benz","sedan",215,2.6,"Gas","yes",1992
3100,"Renault","hatch",275,1.2,"Petrol","yes",1991
1200,"Renault","sedan",240,1.7,"Gas","yes",1991
3800,"BMW","sedan",100,1.8,"Petrol","yes",1992
1999,"Renault","vagon",260,1.9,"Diesel","no",2001
8800,"Mercedes-Benz","sedan",330,4.7,"Petrol","yes",2000
8800,"Renault","van",250,1.9,"Diesel","yes",2006
15300,"Mercedes-Benz","other",168,3.2,"Petrol","yes",2003
39900,"BMW","sedan",5,2,"Petrol","yes",2016
7400,"Renault","van",181,2,"Diesel","yes",2007
28000,"Volkswagen","van",163,2,"Diesel","yes",2010
12300,"Volkswagen","van",182,2,"Diesel","yes",2011
3600,"Renault","sedan",101,2,"Petrol","yes",1997
8450,"Toyota","sedan",193,1.6,"Gas","yes",2007
2500,"Volkswagen","hatch",297,1.6,"Petrol","yes",1995
9950,"Toyota","sedan",106,1.6,"Gas","yes",2008
23200,"Mercedes-Benz","sedan",58,1.8,"Petrol","yes",2010
10500,"Toyota","sedan",124,1.8,"Petrol","yes",2008
11200,"Mercedes-Benz","sedan",280,2.2,"Diesel","yes",2005
9750,"Volkswagen","van",1,1.9,"Diesel","yes",2004
20800,"Toyota","crossover",70,2.7,"Petrol","yes",2008
33500,"Audi","hatch",35,1.8,"Petrol","yes",2014
10000,"Volkswagen","sedan",66,1.6,"Petrol","yes",2011
2199,"Mitsubishi","hatch",400,1.8,"Other","yes",1991
16800,"Audi","hatch",47,1.2,"Petrol","yes",2013
25500,"Mercedes-Benz","crossover",200,4,"Diesel","yes",2007
2099,"Audi","sedan",314,1.9,"Diesel","no",1996
20000,"Toyota","crossover",250,4.2,"Diesel","yes",2000
7400,"Volkswagen","van",380,2.5,"Diesel","yes",2000
16500,"BMW","sedan",150,2.5,"Petrol","yes",2005
43500,"Mercedes-Benz","other",51,3,"Diesel","yes",2014
3100,"Volkswagen","hatch",118,1.8,"Gas","yes",1993
12100,"Mercedes-Benz","sedan",310,2.2,"Diesel","yes",2005
12000,"Mercedes-Benz","van",230,2.2,"Diesel","yes",2008
33000,"Mitsubishi","other",0,2.4,"Diesel","yes",2016
15672.15,"Renault","van",0,1.5,"Diesel","yes",2016
6600,"Renault","van",134,1.5,"Diesel","yes",2011
12800,"Renault","vagon",127,1.5,"Diesel","yes",2011
40990,"Mercedes-Benz","sedan",68,4.7,"Petrol","yes",2011
7200,"Renault","van",73,1.5,"Diesel","yes",2012
21000,"BMW","hatch",79,1.6,"Petrol","yes",2013
5900,"Mitsubishi","hatch",92,1.6,"Petrol","yes",2003
9500,"Volkswagen","van",205,2,"Petrol","yes",2006
2100,"Renault","van",270,1.9,"Diesel","no",2002
8100,"Toyota","hatch",91,1.6,"Petrol","yes",2007
40990,"Mercedes-Benz","crossover",140,4.7,"Gas","yes",2008
2899,"BMW","sedan",260,2,"Diesel","no",2000
40990,"BMW","sedan",57,4.4,"Petrol","yes",2013
3400,"BMW","vagon",191,2,"Diesel","no",2002
26500,"BMW","sedan",70,3,"Petrol","yes",2008
5800,"Mitsubishi","sedan",186,1.6,"Petrol","yes",2006
9999,"BMW","sedan",200,1.8,"Petrol","yes",2004
12999,"Volkswagen","vagon",95,1.6,"Diesel","yes",2010
40990,"Mercedes-Benz","van",14,2.2,"Diesel","yes",2015
2499,"BMW","sedan",210,1.8,"Petrol","no",2000
3500,"Volkswagen","hatch",201,1.9,"Diesel","no",2002
10000,"Volkswagen","van",283,2.5,"Diesel","yes",2005
7000,"Mitsubishi","sedan",133,1.6,"Petrol","yes",2008
40990,"Mercedes-Benz","van",1,3,"Diesel","yes",2014
35999,"Volkswagen","crossover",84,3,"Diesel","yes",2011
2900,"Mitsubishi","sedan",350,1.6,"Petrol","yes",1994
32400,"Volkswagen","crossover",50,2,"Diesel","yes",2014
15000,"Mitsubishi","crossover",95,2.5,"Diesel","yes",2008
7300,"Mitsubishi","sedan",145,1.6,"Petrol","yes",2008
30500,"Toyota","sedan",7,2.5,"Gas","yes",2015
6300,"BMW","sedan",270,3.5,"Petrol","yes",1998
23500,"BMW","crossover",180,4.8,"Petrol","yes",2008
10400,"Volkswagen","sedan",87,1.6,"Petrol","yes",2011
22600,"Volkswagen","crossover",187,3,"Diesel","yes",2008
8900,"Volkswagen","hatch",128,1.4,"Petrol","yes",2010
8400,"Audi","sedan",260,1.8,"Gas","yes",2003
13300,"Toyota","sedan",158,2,"Gas","yes",2009
16500,"Mercedes-Benz","van",152,2.2,"Diesel","yes",2012
4200,"Renault","vagon",180,1.4,"Petrol","yes",2000
18999,"Volkswagen","sedan",122,1.8,"Petrol","yes",2012
12400,"Mitsubishi","sedan",52,1.6,"Petrol","yes",2013
3950,"Mitsubishi","other",280,2.5,"Diesel","no",1994
13850,"Toyota","hatch",24,1.6,"Other","yes",2010
5999,"Mitsubishi","hatch",108,1.3,"Petrol","yes",2006
2650,"Audi","sedan",300,2,"Petrol","yes",1991
5400,"BMW","sedan",404,2.5,"Petrol","yes",1992
28500,"Mercedes-Benz","hatch",15,1.8,"Diesel","yes",2014
40990,"Mercedes-Benz","other",10,2.2,"Diesel","yes",2012
12000,"Renault","sedan",81,2,"Petrol","yes",2012
29040,"Volkswagen","sedan",0,1.4,"Petrol","yes",2015
9800,"Audi","hatch",165,1.6,"Gas","yes",2006
7000,"BMW","sedan",400,2.8,"Petrol","yes",1998
12800,"Volkswagen","van",230,2,"Diesel","yes",2011
8500,"BMW","sedan",365,3,"Diesel","yes",2001
3650,"Toyota","hatch",260,1.3,"Petrol","yes",1996
11500,"Volkswagen","other",51,1.6,"Petrol","yes",2013
9800,"Volkswagen","van",130,1.6,"Diesel","yes",2012
2350,"Renault","van",380,1.9,"Diesel","no",2003
21800,"Audi","vagon",172,2,"Diesel","yes",2011
20300,"Volkswagen","crossover",139,3,"Diesel","yes",2008
11800,"Mercedes-Benz","sedan",167,3.2,"Diesel","yes",2003
8400,"Renault","van",248,2.5,"Diesel","yes",2005
40990,"Mercedes-Benz","sedan",1,3,"Diesel","yes",2016
14900,"Toyota","other",175,3.5,"Gas","yes",2008
7500,"Mitsubishi","sedan",79,1.6,"Gas","yes",2008
9400,"Volkswagen","hatch",187,1.6,"Petrol","yes",2008
8700,"Renault","hatch",21,1.6,"Petrol","yes",2011
13700,"Volkswagen","sedan",134,2,"Diesel","yes",2012
4000,"Audi","sedan",263,1.9,"Diesel","yes",1996
8950,"Volkswagen","van",206,1.6,"Diesel","yes",2012
4299,"Audi","sedan",307,2.8,"Gas","yes",1991
36500,"Toyota","crossover",2,3,"Diesel","yes",2014
7600,"Mercedes-Benz","van",315,2.9,"Diesel","yes",1996
9200,"Mitsubishi","crossover",110,2.4,"Petrol","yes",2006
13000,"Mercedes-Benz","sedan",191,1.8,"Petrol","yes",2005
24000,"Toyota","crossover",132,4,"Petrol","yes",2008
8500,"Mercedes-Benz","van",400,2.9,"Diesel","yes",1998
20900,"Mercedes-Benz","other",250,3.2,"Diesel","yes",2007
18500,"BMW","sedan",79,3,"Diesel","no",2012
2000,"Mercedes-Benz","sedan",270,2.9,"Diesel","no",1996
2400,"Audi","sedan",310,2,"Diesel","yes",1991
10800,"Volkswagen","sedan",63,4.7,"Petrol","yes",2007
12399,"Renault","van",177,2,"Diesel","yes",2009
15200,"Toyota","crossover",208,2,"Petrol","yes",2006
23800,"Audi","crossover",205,4.2,"Gas","yes",2007
3000,"Volkswagen","vagon",275,1.9,"Diesel","no",2001
4000,"Mercedes-Benz","sedan",300,1.8,"Petrol","yes",1996
7000,"Renault","vagon",231,1.6,"Petrol","yes",2008
17900,"Volkswagen","van",92,1.4,"Petrol","yes",2012
3400,"Audi","vagon",223,2.5,"Diesel","no",2001
2200,"Volkswagen","hatch",33,1.9,"Diesel","yes",1991
7000,"BMW","sedan",227,3,"Diesel","no",2004
40990,"Audi","other",12,4.7,"Petrol","yes",2012
12650,"Volkswagen","van",167,2,"Diesel","yes",2011
39040,"Volkswagen","sedan",0,2,"Diesel","yes",2014
25500,"BMW","crossover",187,4.8,"Gas","yes",2007
9000,"Volkswagen","sedan",130,1.6,"Petrol","yes",2012
40990,"BMW","crossover",10,2,"Diesel","yes",2016
11500,"Renault","van",177,2,"Diesel","yes",2008
19000,"Mitsubishi","crossover",47,2,"Petrol","yes",2012
18500,"Mercedes-Benz","crossover",1,3.5,"Gas","yes",2006
7170,"Volkswagen","van",176,2,"Diesel","yes",2005
28000,"Mercedes-Benz","other",250,3,"Diesel","yes",2008
28500,"Audi","sedan",74,1.8,"Petrol","yes",2012
25500,"Volkswagen","other",52,2,"Petrol","yes",2012
10999,"Mitsubishi","other",281,3,"Gas","yes",2003
42500,"Mercedes-Benz","sedan",100,4.7,"Petrol","yes",2011
16800,"Toyota","crossover",165,2.7,"Petrol","yes",2005
17900,"Volkswagen","vagon",115,1.8,"Petrol","yes",2012
19900,"BMW","other",218,3,"Petrol","yes",2007
8750,"Volkswagen","van",200,2.5,"Diesel","yes",2006
40990,"Mercedes-Benz","crossover",0,3,"Diesel","yes",2016
9500,"BMW","sedan",217,2.2,"Petrol","yes",2002
7500,"Toyota","hatch",98,1.3,"Other","yes",2006
32500,"Mercedes-Benz","crossover",254,3.2,"Diesel","yes",2008
3700,"Audi","vagon",273,2.5,"Diesel","no",2003
8500,"Mitsubishi","other",135,1.5,"Gas","yes",2008
40990,"Mercedes-Benz","sedan",40,3,"Diesel","yes",2014
39900,"Mercedes-Benz","other",88,4.7,"Petrol","yes",2008
4700,"Mercedes-Benz","sedan",260,2.7,"Diesel","no",2002
13200,"Audi","vagon",182,2.7,"Gas","yes",2003
6700,"Renault","van",216,1.5,"Diesel","yes",2010
23000,"Volkswagen","sedan",80,2,"Other","yes",2011
6400,"Volkswagen","van",181,2,"Diesel","yes",2008
40990,"Mercedes-Benz","van",0,2.5,"Diesel","yes",2016
7900,"Audi","sedan",242,2,"Petrol","yes",2002
5300,"Mercedes-Benz","sedan",380,3,"Diesel","yes",1995
24171.42,"Toyota","sedan",1,2.5,"Petrol","yes",2016
23400,"Audi","sedan",112,2,"Diesel","yes",2012
10500,"Toyota","sedan",185,1.6,"Petrol","yes",2008
4900,"Mercedes-Benz","van",262,2.3,"Diesel","yes",1998
16300,"BMW","crossover",258,4.4,"Petrol","yes",2005
1300,"Renault","van",265,1.9,"Diesel","no",1999
6700,"Mercedes-Benz","van",1,2.2,"Diesel","yes",2004
2850,"Renault","hatch",315,2.2,"Diesel","no",2003
40990,"Mercedes-Benz","crossover",0,2.98,"Diesel","yes",2016
3650,"Audi","sedan",240,2.5,"Diesel","no",2000
4100,"Volkswagen","vagon",350,1.9,"Diesel","yes",2003
9300,"Mercedes-Benz","van",159,2.2,"Diesel","yes",2010
18500,"BMW","crossover",250,4.4,"Gas","yes",2005
7600,"Mercedes-Benz","sedan",384,2.8,"Petrol","yes",2000
7300,"Mitsubishi","sedan",112,1.6,"Petrol","yes",2008
6700,"Renault","van",220,2,"Other","yes",2007
14400,"Toyota","sedan",80,2.4,"Petrol","yes",2008
10600,"Toyota","sedan",204,1.8,"Other","yes",2008
40990,"BMW","crossover",0,4.4,"Petrol","yes",2016
10000,"Renault","vagon",234,2,"Diesel","yes",2008
12999,"Toyota","sedan",160,3.5,"Gas","yes",2007
6800,"Renault","van",168,1.5,"Diesel","yes",2012
15850,"Volkswagen","crossover",98,2,"Diesel","yes",2008
6000,"Renault","van",162,1.4,"Petrol","yes",2007
40990,"Volkswagen","van",120,3.5,"Petrol","yes",2013
5600,"Renault","vagon",117,1.5,"Diesel","yes",2008
21500,"Mercedes-Benz","sedan",159,1.8,"Gas","yes",2012
7600,"Renault","van",183,1.9,"Diesel","yes",2006
1950,"Mercedes-Benz","sedan",1,2,"Diesel","yes",1991
9000,"Volkswagen","hatch",120,1.2,"Diesel","yes",2012
35500,"BMW","sedan",235,3,"Diesel","yes",2010
5500,"Mitsubishi","sedan",165,1.6,"Petrol","yes",2006
32500,"Mercedes-Benz","crossover",168,3.2,"Diesel","yes",2009
18000,"BMW","sedan",245,2.5,"Petrol","yes",2007
18000,"Mercedes-Benz","van",147,2.2,"Diesel","yes",2013
10999,"Renault","vagon",216,1.5,"Diesel","yes",2012
